filename,category,organism,cfu,label,donor_id,experiment_date,timepoint_hours,n_wl,wl_min,wl_max,abs_min,abs_max,abs_mean
20230713_CA_100CFU_LZMSC8P4_D7_80%,contaminated,Candida albicans,100,1.0,MSC8P4,20230713,,419,237.4332886,300.1253052,-0.4438550488841681,0.8370207332824985,5.08741815580024e-16
20230614_BS_100CFU_LZMSC8P4_D7_80%_3,contaminated,Bacillus subtilis,100,1.0,MSC8P4,20230614,,419,237.4569702,300.1626892,-0.3405747425691326,0.756623917697534,1.4202375684942336e-16
20230518_EColi_10CFU_LZMSC10P6_D7_70%_3,contaminated,Escherichia coli,10,1.0,MSC10P6,20230518,,419,237.4571838,300.1626587,-0.4202787459221958,0.9379822581444708,-1.8653866571267547e-16
20230519_EColi_100CFU_LZMSC9P6_D7_70%_2,contaminated,Escherichia coli,100,1.0,MSC9P6,20230519,,419,237.4542236,300.1599426,-0.4071636291708829,0.9048047817624504,1.9501769597234254e-16
20230720_CAc_100CFU_LZMSC10P6_D7_70%_1,contaminated,Cutibacterium acnes,100,1.0,MSC10P6,20230720,,419,237.4665527,300.1394958,-0.4327017830963404,0.9309331011703262,3.391612103866827e-17
20230720_CAc_10CFU_LZMSC1P6_D7_90%,contaminated,Cutibacterium acnes,10,1.0,MSC1P6,20230720,,419,237.4665527,300.1394958,-0.4315129818623702,0.8974802690042964,4.875442399308563e-16
20230531_PA_100CFU_LZMSC6P2_D7_90%,contaminated,Pseudomonas aeruginosa,100,1.0,MSC6P2,20230531,,419,237.4433594,300.1490784,-0.5986980677949071,1.1748011029050929,1.4583932046627354e-15
20230726_CS_10CFU_LZMSC9P6_D7_70%_2,contaminated,Clostridium sporogenes,10,1.0,MSC9P6,20230726,,419,237.4502869,300.1557617,-0.406247238864678,0.9010082625686554,-1.9925721110217606e-16
20230726_CS_100CFU_LZMSC7P6_D7_80%_1,contaminated,Clostridium sporogenes,100,1.0,MSC7P6,20230726,,419,237.4502869,300.1557617,-0.4238268459305488,0.9268315459027844,1.6958060519334134e-17
20230720_CAc_10CFU_LZMSC8P6_D7_70%_2,contaminated,Cutibacterium acnes,10,1.0,MSC8P6,20230720,,419,237.4665527,300.1394958,-0.4161800250150351,0.9139662627182984,6.147296938258624e-16
20230713_CA_10CFU_LZMSC6P4_D7_90%,contaminated,Candida albicans,10,1.0,MSC6P4,20230713,,419,237.4332886,300.1253052,-0.5433703540199678,1.0264819382133654,4.1547248272368626e-16
20230614_BS_10CFU_LZMSC1P4_D7_70%,contaminated,Bacillus subtilis,10,1.0,MSC1P4,20230614,,419,237.4569702,300.1626892,-0.43265102866786,0.9734752019654732,-2.1197575649167666e-17
20230720_CAc_100CFU_LZMSC10P6_D7_70%_3,contaminated,Cutibacterium acnes,100,1.0,MSC10P6,20230720,,419,237.4665527,300.1394958,-0.4244420130817822,0.9237712321182178,-2.6284993804967905e-16
20230526_CAcnes_10CFU_LZMSC5P6_D7_70%_1,contaminated,Cutibacterium acnes,10,1.0,MSC5P6,20230526,,419,237.4316101,300.130188,-0.4172624912359588,0.9131654187640414,-1.9501769597234254e-16
20230713_CA_10CFU_LZMSC8P4_D7_80%,contaminated,Candida albicans,10,1.0,MSC8P4,20230713,,419,237.4332886,300.1253052,-0.4400845012353226,0.8324979301980107,-3.985144222043521e-16
20230519_EColi_100CFU_LZMSC10P6_D7_70%,contaminated,Escherichia coli,100,1.0,MSC10P6,20230519,,419,237.4542236,300.1599426,-0.4181167591291959,0.948076535470804,6.507655724294474e-16
20230531_PA_100CFU_LZMSC7P2_D7_80%_1,contaminated,Pseudomonas aeruginosa,100,1.0,MSC7P2,20230531,,419,237.4433594,300.1490784,-0.605621950261099,1.1891612048389009,-1.0853158732373846e-15
20230531_PA_100CFU_LZMSC1P2_D7_70%_2,contaminated,Pseudomonas aeruginosa,100,1.0,MSC1P2,20230531,,419,237.4433594,300.1490784,-0.618239965147972,1.2426997164520277,-5.935321181766947e-16
20230713_CA_100CFU_LZMSC8P4_D7_80%_1,contaminated,Candida albicans,100,1.0,MSC8P4,20230713,,419,237.4332886,300.1253052,-0.4473039410427203,0.8459770976906131,4.1547248272368626e-16
20230720_CAc_100CFU_LZMSC9P6_D7_70%_2,contaminated,Cutibacterium acnes,100,1.0,MSC9P6,20230720,,419,237.4665527,300.1394958,-0.4045763193214005,0.8815689706452663,-3.1372411960768147e-16
20230726_CS_10CFU_LZMSC10P6_D7_70%_2,contaminated,Clostridium sporogenes,10,1.0,MSC10P6,20230726,,419,237.4502869,300.1557617,-0.4333918191338902,0.9319815983327764,-5.08741815580024e-17
20230519_EColi_100CFU_LZMSC7P6_D7_80%_1,contaminated,Escherichia coli,100,1.0,MSC7P6,20230519,,419,237.4542236,300.1599426,-0.4319776554047737,0.9663756434952262,-4.53628118892188e-16
20230726_CS_10CFU_LZMSC10P6_D7_70%_1,contaminated,Clostridium sporogenes,10,1.0,MSC10P6,20230726,,419,237.4502869,300.1557617,-0.4326630358182182,0.917359752015115,-1.4838302954417367e-16
20230331_D5_CAlbicans_10CFU_3,contaminated,Candida albicans,10,1.0,D5,20230331,,419,237.4587402,300.1316833,-0.459917767759507,1.006797856440493,-2.6284993804967905e-16
20230720_CAc_100CFU_LZMSC7P6_D7_80%,contaminated,Cutibacterium acnes,100,1.0,MSC7P6,20230720,,419,237.4665527,300.1394958,-0.4331205959064438,0.921795286360223,5.511369668783593e-17
20230331_D5_BSubtilis_10CFU,contaminated,Bacillus subtilis,10,1.0,D5,20230331,,419,237.4587402,300.1316833,-0.4595840873243436,1.003967284975657,7.207175720717007e-17
20230720_CAc_10CFU_LZMSC8P6_D7_70%_1,contaminated,Cutibacterium acnes,10,1.0,MSC8P6,20230720,,419,237.4665527,300.1394958,-0.4158489247602226,0.9183811305397772,9.326933285633773e-17
20230531_PA_10CFU_LZMSC1P2_D7_70%_1,contaminated,Pseudomonas aeruginosa,10,1.0,MSC1P2,20230531,,419,237.4433594,300.1490784,-0.5895316142318224,1.179438020934844,-6.3592726947503e-16
20230720_CAc_10CFU_LZMSC6P6_D7_90%,contaminated,Cutibacterium acnes,10,1.0,MSC6P6,20230720,,419,237.4665527,300.1394958,-0.3728524292211611,0.7944695660121721,3.1372411960768147e-16
20230614_BS_10CFU_LZMSC8P4_D7_80%,contaminated,Bacillus subtilis,10,1.0,MSC8P4,20230614,,419,237.4569702,300.1626892,-0.3410440022050913,0.7461353555949087,1.4838302954417367e-16
20230614_BS_10CFU_LZMSC6P4_D7_90%,contaminated,Bacillus subtilis,10,1.0,MSC6P4,20230614,,419,237.4569702,300.1626892,-0.4159797903933973,0.9220835838732694,-2.925265439585138e-16
20230331_D5_CAlbicans_10CFU_2,contaminated,Candida albicans,10,1.0,D5,20230331,,419,237.4587402,300.1316833,-0.460900597776134,1.0134802631238655,-4.324305432430204e-16
20230713_CA_100CFU_LZMSC9P4_D7_70%_1,contaminated,Candida albicans,100,1.0,MSC9P4,20230713,,419,237.4332886,300.1253052,-0.5639466205856803,1.0371853153143198,-2.034967262320096e-16
20230518_EColi_10CFU_LZMSC9P6_D7_70%,contaminated,Escherichia coli,10,1.0,MSC9P6,20230518,,419,237.4571838,300.1626587,-0.4051436877934766,0.88380994927319,-9.114957529142096e-17
20230614_BS_10CFU_LZMSC6P4_D7_90%_2,contaminated,Bacillus subtilis,10,1.0,MSC6P4,20230614,,419,237.4569702,300.1626892,-0.4174642893747816,0.9339321570585516,-3.751970889902677e-16
20230720_CAc_100CFU_LZMSC1P6_D7_90%_1,contaminated,Cutibacterium acnes,100,1.0,MSC1P6,20230720,,419,237.4665527,300.1394958,-0.4280284942073185,0.935930023459348,5.256998760993581e-16
20230726_CS_100CFU_LZMSC9P6_D7_70%_1,contaminated,Clostridium sporogenes,100,1.0,MSC9P6,20230726,,419,237.4502869,300.1557617,-0.4083785846857598,0.8912874177475737,-3.81556361685018e-17
20230608_SA_10CFU_LZMSC8P2_D7_70%_3,contaminated,Staphylococcus aureus,10,1.0,MSC8P2,20230608,,419,237.45784,300.1561584,-0.4892452521723944,0.996463123794272,7.207175720717007e-17
20230608_SA_100CFU_LZMSC6P2_D7_90%_3,contaminated,Staphylococcus aureus,100,1.0,MSC6P2,20230608,,419,237.45784,300.1561584,-0.5099586644705641,1.0636509457961023,6.274482392153629e-16
20230328_D5_SAureus_10CFU_1,contaminated,Staphylococcus aureus,10,1.0,D5,20230328,,419,237.4617615,300.1531982,-0.4618715534167861,1.0370742788165472,-1.8229915058284192e-16
20230608_SA_10CFU_LZMSC1P2_D7_70%_1,contaminated,Staphylococcus aureus,10,1.0,MSC1P2,20230608,,419,237.45784,300.1561584,-0.5030795469030225,1.011896219463644,5.850530879170276e-16
20230519_EColi_100CFU_LZMSC6P6_D7_90%,contaminated,Escherichia coli,100,1.0,MSC6P6,20230519,,419,237.4542236,300.1599426,-0.3801794519151155,0.8412111778182176,-1.653410900635078e-16
20230713_CA_100CFU_LZMSC7P4_D7_90%,contaminated,Candida albicans,100,1.0,MSC7P4,20230713,,419,237.4332886,300.1253052,-0.5709734096789968,1.0522812869210034,8.139869049280384e-16
20230726_CS_10CFU_LZMSC9P6_D7_70%_3,contaminated,Clostridium sporogenes,10,1.0,MSC9P6,20230726,,419,237.4502869,300.1557617,-0.406398300166189,0.9024574567671442,2.54370907790012e-16
20230614_BS_10CFU_LZMSC6P4_D7_90%_3,contaminated,Bacillus subtilis,10,1.0,MSC6P4,20230614,,419,237.4569702,300.1626892,-0.4167869261478916,0.9301859518521086,2.26814059446094e-16
20230518_EColi_10CFU_LZMSC8P6_D7_70%_2,contaminated,Escherichia coli,10,1.0,MSC8P6,20230518,,419,237.4571838,300.1626587,-0.4219987854770084,0.9586597317896584,3.4764024064634975e-16
20230720_CAc_100CFU_LZMSC6P6_D7_90%,contaminated,Cutibacterium acnes,100,1.0,MSC6P6,20230720,,419,237.4665527,300.1394958,-0.3773789321523473,0.799639302714319,-4.663466642816887e-16
20230531_PA_10CFU_LZMSC10P2_D7_80%_2,contaminated,Pseudomonas aeruginosa,10,1.0,MSC10P2,20230531,,419,237.4433594,300.1490784,-0.5895412872660301,1.177284924967304,2.54370907790012e-16
20230531_PA_10CFU_LZMSC10P2_D7_80%_1,contaminated,Pseudomonas aeruginosa,10,1.0,MSC10P2,20230531,,419,237.4433594,300.1490784,-0.5759416196670638,1.1535609988662694,6.44406299734697e-16
20230713_CA_10CFU_LZMSC7P4_D7_90%_2,contaminated,Candida albicans,10,1.0,MSC7P4,20230713,,419,237.4332886,300.1253052,-0.564421469698967,1.0399876088343665,-1.1192319942760528e-15
20230720_CAc_100CFU_LZMSC8P6_D7_70%_1,contaminated,Cutibacterium acnes,100,1.0,MSC8P6,20230720,,419,237.4665527,300.1394958,-0.4160074555803498,0.9064636661529832,2.1409551405659344e-16
20230531_PA_10CFU_LZMSC6P2_D7_90%_1,contaminated,Pseudomonas aeruginosa,10,1.0,MSC6P2,20230531,,419,237.4433594,300.1490784,-0.556234987145187,1.1300144974214794,1.6958060519334134e-17
20230406_D5_CSporogenes_10CFU_2,contaminated,Clostridium sporogenes,10,1.0,D5,20230406,,419,237.437088,300.1494446,-0.4104704484291169,0.9035548196042164,4.239515129833533e-17
20230526_CAcnes_100CFU_LZMSC5P6_D7_70%,contaminated,Cutibacterium acnes,100,1.0,MSC5P6,20230526,,419,237.4316101,300.130188,-0.4106922445768497,0.9409747969898172,-1.1870642363533893e-16
20230713_CA_100CFU_LZMSC6P4_D7_90%_3,contaminated,Candida albicans,100,1.0,MSC6P4,20230713,,419,237.4332886,300.1253052,-0.5469327601656316,1.0384863784010343,7.885498141490372e-16
20230720_CAc_100CFU_LZMSC9P6_D7_70%,contaminated,Cutibacterium acnes,100,1.0,MSC9P6,20230720,,419,237.4665527,300.1394958,-0.4035005195844069,0.8721928126822598,4.1759224028860303e-16
20230518_EColi_10CFU_LZMSC7P6_D7_80%_3,contaminated,Escherichia coli,10,1.0,MSC7P6,20230518,,419,237.4571838,300.1626587,-0.4368963011494038,0.9921278288839296,-5.341789063590252e-16
20230406_D5_CSporogenes_10CFU,contaminated,Clostridium sporogenes,10,1.0,D5,20230406,,419,237.437088,300.1494446,-0.4092977499785197,0.9021768862214804,4.790652096711893e-16
20230726_CS_10CFU_LZMSC7P6_D7_80%,contaminated,Clostridium sporogenes,10,1.0,MSC7P6,20230726,,419,237.4502869,300.1557617,-0.4251693998188546,0.9123800481811454,-2.289338170110108e-16
20230608_SA_100CFU_LZMSC1P2_D7_70%_2,contaminated,Staphylococcus aureus,100,1.0,MSC1P2,20230608,,419,237.45784,300.1561584,-0.5450804852599848,1.041731633373349,-5.850530879170276e-16
20230518_EColi_10CFU_LZMSC6P6_D7_90%_1,contaminated,Escherichia coli,10,1.0,MSC6P6,20230518,,419,237.4571838,300.1626587,-0.3735136175373905,0.8534074987959426,8.479030259667066e-17
20230531_PA_100CFU_LZMSC8P2_D7_70%_2,contaminated,Pseudomonas aeruginosa,100,1.0,MSC8P2,20230531,,419,237.4433594,300.1490784,-0.5561942292893396,1.1042499709439937,5.935321181766947e-17
20230726_CS_100CFU_LZMSC8P6_D7_70%,contaminated,Clostridium sporogenes,100,1.0,MSC8P6,20230726,,419,237.4502869,300.1557617,-0.4082722196545743,0.9034778395454256,1.0598787824583833e-16
20230608_SA_10CFU_LZMSC10P2_D7_80%_3,contaminated,Staphylococcus aureus,10,1.0,MSC10P2,20230608,,419,237.45784,300.1561584,-0.5040102601637236,1.0192640620696096,-4.663466642816887e-16
20230519_EColi_100CFU_LZMSC10P6_D7_70%_1,contaminated,Escherichia coli,100,1.0,MSC10P6,20230519,,419,237.4542236,300.1599426,-0.4218239125529832,0.9414702917470168,3.391612103866827e-17
20230331_D5_BSubtilis_10CFU_3,contaminated,Bacillus subtilis,10,1.0,D5,20230331,,419,237.4587402,300.1316833,-0.45847312797319,1.00216748122681,1.3142496902483953e-16
20230531_PA_10CFU_LZMSC1P2_D7_70%,contaminated,Pseudomonas aeruginosa,10,1.0,MSC1P2,20230531,,419,237.4433594,300.1490784,-0.5821747127210822,1.1667952592789177,-2.458918775303449e-16
20230614_BS_10CFU_LZMSC9P4_D7_70%_1,contaminated,Bacillus subtilis,10,1.0,MSC9P4,20230614,,419,237.4569702,300.1626892,-0.4192409074296734,0.9351194741369934,4.197119978535198e-16
20230328_D5_SAureus_10CFU,contaminated,Staphylococcus aureus,10,1.0,D5,20230328,,419,237.4617615,300.1531982,-0.4602893198262525,1.0261832768404142,4.197119978535198e-16
20230713_CA_10CFU_LZMSC7P4_D7_90%_1,contaminated,Candida albicans,10,1.0,MSC7P4,20230713,,419,237.4332886,300.1253052,-0.5613363198020687,1.0430069950312646,-1.780596354530084e-16
20230526_CAcnes_100CFU_LZMSC5P6_D7_70%_2,contaminated,Cutibacterium acnes,100,1.0,MSC5P6,20230526,,419,237.4316101,300.130188,-0.4139866897958634,0.9573487373041368,-2.2469430188117725e-16
20230518_EColi_10CFU_LZMSC8P6_D7_70%_1,contaminated,Escherichia coli,10,1.0,MSC8P6,20230518,,419,237.4571838,300.1626587,-0.4196384144929198,0.9449106261070802,-1.5686205980384074e-16
20230518_EColi_10CFU_LZMSC1P6_D7_90%,contaminated,Escherichia coli,10,1.0,MSC1P6,20230518,,419,237.4571838,300.1626587,-0.431155449137629,0.9911438662290374,2.416523624005114e-16
20230720_CAc_10CFU_LZMSC7P6_D7_80%_1,contaminated,Cutibacterium acnes,10,1.0,MSC7P6,20230720,,419,237.4665527,300.1394958,-0.4320924699762927,0.9444843609570408,1.2294593876517246e-16
20230608_SA_10CFU_LZMSC6P2_D7_90%_3,contaminated,Staphylococcus aureus,10,1.0,MSC6P2,20230608,,419,237.45784,300.1561584,-0.5010792277397781,1.048876259360222,-8.139869049280384e-16
20230531_PA_10CFU_LZMSC6P2_D7_90%_2,contaminated,Pseudomonas aeruginosa,10,1.0,MSC6P2,20230531,,419,237.4433594,300.1490784,-0.558572831274939,1.1388078703583946,1.4329561138837342e-15
20230614_BS_100CFU_LZMSC9P4_D7_70%_1,contaminated,Bacillus subtilis,100,1.0,MSC9P4,20230614,,419,237.4569702,300.1626892,-0.4200021067190139,0.9103024312476524,-4.599873915869384e-16
20230720_CAc_100CFU_LZMSC8P6_D7_70%_2,contaminated,Cutibacterium acnes,100,1.0,MSC8P6,20230720,,419,237.4665527,300.1394958,-0.4166754909241046,0.9157519708758955,4.705861794115222e-16
20230331_D5_BSubtilis_10CFU_1,contaminated,Bacillus subtilis,10,1.0,D5,20230331,,419,237.4587402,300.1316833,-0.4570810504984886,0.9997621469348446,-1.90778180842509e-16
20230608_SA_10CFU_LZMSC6P2_D7_90%_2,contaminated,Staphylococcus aureus,10,1.0,MSC6P2,20230608,,419,237.45784,300.1561584,-0.500704529017582,1.031895615482418,-4.0275393733418565e-16
20230531_PA_100CFU_LZMSC8P2_D7_70%_3,contaminated,Pseudomonas aeruginosa,100,1.0,MSC8P2,20230531,,419,237.4433594,300.1490784,-0.5567809961922036,1.1117202020411296,5.935321181766947e-17
20230726_CS_10CFU_LZMSC7P6_D7_80%_3,contaminated,Clostridium sporogenes,10,1.0,MSC7P6,20230726,,419,237.4502869,300.1557617,-0.4255950250510741,0.9266974528822596,-1.8229915058284192e-16
20230726_CS_10CFU_LZMSC7P6_D7_80%_1,contaminated,Clostridium sporogenes,10,1.0,MSC7P6,20230726,,419,237.4502869,300.1557617,-0.4269136347438345,0.9166211428894988,6.3592726947503e-17
20230531_PA_10CFU_LZMSC7P2_D7_80%,contaminated,Pseudomonas aeruginosa,10,1.0,MSC7P2,20230531,,419,237.4433594,300.1490784,-0.5674079924296735,1.13556907880366,2.9676605908834733e-16
20230608_SA_100CFU_LZMSC10P2_D7_80%_1,contaminated,Staphylococcus aureus,100,1.0,MSC10P2,20230608,,419,237.45784,300.1561584,-0.5051557166140018,1.018794005752665,-2.0773624136184313e-16
20230720_CAc_10CFU_LZMSC7P6_D7_80%_2,contaminated,Cutibacterium acnes,10,1.0,MSC7P6,20230720,,419,237.4665527,300.1394958,-0.4323742589191723,0.9392723442141612,3.7307733142535094e-16
20230614_BS_100CFU_LZMSC7P4_D7_90%_3,contaminated,Bacillus subtilis,100,1.0,MSC7P4,20230614,,419,237.4569702,300.1626892,-0.4331449081128878,0.9614208529537784,-3.391612103866827e-17
20230526_CAcnes_10CFU_LZMSC5P6_D7_70%_3,contaminated,Cutibacterium acnes,10,1.0,MSC5P6,20230526,,419,237.4316101,300.130188,-0.4172368537626892,0.9253252901373108,-2.882870288286803e-16
20230531_PA_10CFU_LZMSC8P2_D7_70%,contaminated,Pseudomonas aeruginosa,10,1.0,MSC8P2,20230531,,419,237.4433594,300.1490784,-0.5195747577999996,1.0479356582000006,4.4090957350268745e-16
20230720_CAc_10CFU_LZMSC10P6_D7_70%_1,contaminated,Cutibacterium acnes,10,1.0,MSC10P6,20230720,,419,237.4665527,300.1394958,-0.4255277934834524,0.8935327455165475,2.670894531795126e-16
20230614_BS_100CFU_LZMSC8P4_D7_80%,contaminated,Bacillus subtilis,100,1.0,MSC8P4,20230614,,419,237.4569702,300.1626892,-0.3372964987650755,0.7290264040682578,9.750884798617127e-17
20230519_EColi_100CFU_LZMSC10P6_D7_70%_2,contaminated,Escherichia coli,100,1.0,MSC10P6,20230519,,419,237.4542236,300.1599426,-0.4228842792731105,0.9510689687602228,-2.54370907790012e-17
20230726_CS_10CFU_LZMSC7P6_D7_80%_2,contaminated,Clostridium sporogenes,10,1.0,MSC7P6,20230726,,419,237.4502869,300.1557617,-0.4272183349627688,0.9207398026038977,-3.306821801270156e-16
20230726_CS_10CFU_LZMSC10P6_D7_70%,contaminated,Clostridium sporogenes,10,1.0,MSC10P6,20230726,,419,237.4502869,300.1557617,-0.4316303399656327,0.9212303243343676,-2.458918775303449e-16
20230726_CS_100CFU_LZMSC8P6_D7_70%_2,contaminated,Clostridium sporogenes,100,1.0,MSC8P6,20230726,,419,237.4502869,300.1557617,-0.4090798010642004,0.9139709858691328,9.326933285633773e-17
20230726_CS_10CFU_LZMSC8P6_D7_70%_3,contaminated,Clostridium sporogenes,10,1.0,MSC8P6,20230726,,419,237.4502869,300.1557617,-0.4123354479692122,0.9203921779974544,2.7556848343917967e-16
20230608_SA_100CFU_LZMSC8P2_D7_70%_2,contaminated,Staphylococcus aureus,100,1.0,MSC8P2,20230608,,419,237.45784,300.1561584,-0.4984196002285602,0.981351258904773,-2.289338170110108e-16
20230614_BS_10CFU_LZMSC7P4_D7_90%_2,contaminated,Bacillus subtilis,10,1.0,MSC7P4,20230614,,419,237.4569702,300.1626892,-0.4294207069490854,0.962061333584248,-2.3741284727067786e-16
20230608_SA_100CFU_LZMSC9P2_D7_80%_1,contaminated,Staphylococcus aureus,100,1.0,MSC9P2,20230608,,419,237.45784,300.1561584,-0.5023138449047734,1.0172027820618936,-3.391612103866827e-17
20230726_CS_100CFU_LZMSC1P6_D7_90%_1,contaminated,Clostridium sporogenes,100,1.0,MSC1P6,20230726,,419,237.4502869,300.1557617,-0.4298386685896569,0.9285566744436766,1.0386812068092157e-15
20230519_EColi_100CFU_LZMSC9P6_D7_70%,contaminated,Escherichia coli,100,1.0,MSC9P6,20230519,,419,237.4542236,300.1599426,-0.4065864019252981,0.9091175561413688,2.2469430188117725e-16
20230726_CS_100CFU_LZMSC7P6_D7_80%,contaminated,Clostridium sporogenes,100,1.0,MSC7P6,20230726,,419,237.4502869,300.1557617,-0.4231611777583134,0.9161275436083532,5.08741815580024e-17
20230531_PA_100CFU_LZMSC1P2_D7_70%,contaminated,Pseudomonas aeruginosa,100,1.0,MSC1P2,20230531,,419,237.4433594,300.1490784,-0.6127164460165477,1.2067915103501188,-3.7307733142535094e-16
20230720_CAc_100CFU_LZMSC9P6_D7_70%_1,contaminated,Cutibacterium acnes,100,1.0,MSC9P6,20230720,,419,237.4665527,300.1394958,-0.403589207778918,0.8655107727877486,4.239515129833533e-17
20230519_EColi_100CFU_LZMSC1P6_D7_90%,contaminated,Escherichia coli,100,1.0,MSC1P6,20230519,,419,237.4542236,300.1599426,-0.4380221769350829,0.979761689364917,5.553764820081929e-16
20230726_CS_10CFU_LZMSC6P6_D7_90%_3,contaminated,Clostridium sporogenes,10,1.0,MSC6P6,20230726,,419,237.4502869,300.1557617,-0.3729929994519492,0.8227904866480507,-1.27185453895006e-16
20230713_CA_10CFU_LZMSC1P4_D7_70%_1,contaminated,Candida albicans,10,1.0,MSC1P4,20230713,,419,237.4616547,300.1534119,-0.591654010261336,1.0776754344719974,4.663466642816887e-16
20230713_CA_100CFU_LZMSC6P4_D7_90%,contaminated,Candida albicans,100,1.0,MSC6P4,20230713,,419,237.4332886,300.1253052,-0.5422420209810661,1.0150119558856003,-1.27185453895006e-16
20230713_CA_10CFU_LZMSC10P4_D7_70%_2,contaminated,Candida albicans,10,1.0,MSC10P4,20230713,,419,237.4332886,300.1253052,-0.5701458435408914,1.026653490392442,-3.222031498673485e-16
20230518_EColi_10CFU_LZMSC10P6_D7_70%_1,contaminated,Escherichia coli,10,1.0,MSC10P6,20230518,,419,237.4571838,300.1626587,-0.4196215286220365,0.93253279074463,7.207175720717007e-17
20230531_PA_100CFU_LZMSC9P2_D7_80%_1,contaminated,Pseudomonas aeruginosa,100,1.0,MSC9P2,20230531,,419,237.4433594,300.1490784,-0.5960246136305497,1.1645339520694502,-7.546336931103689e-16
20230720_CAc_100CFU_LZMSC6P6_D7_90%_2,contaminated,Cutibacterium acnes,100,1.0,MSC6P6,20230720,,419,237.4665527,300.1394958,-0.3773627117618139,0.803406766404853,-6.783224207733654e-17
20230713_CA_10CFU_LZMSC10P4_D7_70%_1,contaminated,Candida albicans,10,1.0,MSC10P4,20230713,,419,237.4332886,300.1253052,-0.5669578280351627,1.0286650888315043,4.663466642816887e-16
20230518_EColi_10CFU_LZMSC9P6_D7_70%_1,contaminated,Escherichia coli,10,1.0,MSC9P6,20230518,,419,237.4571838,300.1626587,-0.4021716548023071,0.8823800151976929,-2.54370907790012e-17
20230608_SA_100CFU_LZMSC1P2_D7_70%,contaminated,Staphylococcus aureus,100,1.0,MSC1P2,20230608,,419,237.45784,300.1561584,-0.5317679808978517,1.0323369538354816,2.882870288286803e-16
20230608_SA_100CFU_LZMSC7P2_D7_80%_1,contaminated,Staphylococcus aureus,100,1.0,MSC7P2,20230608,,419,237.45784,300.1561584,-0.4673876275052494,0.9271075021947508,1.216740842262224e-15
20230720_CAc_100CFU_LZMSC7P6_D7_80%_2,contaminated,Cutibacterium acnes,100,1.0,MSC7P6,20230720,,419,237.4665527,300.1394958,-0.4340780114196502,0.9264122810470166,-2.882870288286803e-16
20230519_EColi_100CFU_LZMSC9P6_D7_70%_3,contaminated,Escherichia coli,100,1.0,MSC9P6,20230519,,419,237.4542236,300.1599426,-0.4048767335669847,0.9060644460996818,1.9925721110217606e-16
20230720_CAc_10CFU_LZMSC1P6_D7_90%_1,contaminated,Cutibacterium acnes,10,1.0,MSC1P6,20230720,,419,237.4665527,300.1394958,-0.4341304947941924,0.9187139123724742,1.7382012032317488e-16
20230323_D5_PAeruginosa9027_100CFU_2,contaminated,Pseudomonas aeruginosa,100,1.0,D5,20230323,,419,237.4316711,300.1366577,-0.4831020312735088,0.9448125286931576,-5.680950273976934e-16
20230608_SA_10CFU_LZMSC9P2_D7_80%_2,contaminated,Staphylococcus aureus,10,1.0,MSC9P2,20230608,,419,237.45784,300.1561584,-0.5103602563402545,1.035848582193079,1.6958060519334134e-17
20230608_SA_10CFU_LZMSC8P2_D7_70%,contaminated,Staphylococcus aureus,10,1.0,MSC8P2,20230608,,419,237.45784,300.1561584,-0.4770930608673832,0.9690399564992832,-5.08741815580024e-16
20230726_CS_100CFU_LZMSC8P6_D7_70%_1,contaminated,Clostridium sporogenes,100,1.0,MSC8P6,20230726,,419,237.4502869,300.1557617,-0.4099708212682578,0.9091595250650754,-6.3592726947503e-17
20230720_CAc_100CFU_LZMSC8P6_D7_70%_3,contaminated,Cutibacterium acnes,100,1.0,MSC8P6,20230720,,419,237.4665527,300.1394958,-0.4174310368000801,0.9228813249665868,-5.44777694183609e-16
20230614_BS_100CFU_LZMSC8P4_D7_80%_1,contaminated,Bacillus subtilis,100,1.0,MSC8P4,20230614,,419,237.4569702,300.1626892,-0.339508448491567,0.7484146909417663,1.7382012032317488e-16
20230531_PA_100CFU_LZMSC6P2_D7_90%_2,contaminated,Pseudomonas aeruginosa,100,1.0,MSC6P2,20230531,,419,237.4433594,300.1490784,-0.5980823515442327,1.1850173792557672,-4.239515129833533e-16
20230614_BS_100CFU_LZMSC7P4_D7_90%_2,contaminated,Bacillus subtilis,100,1.0,MSC7P4,20230614,,419,237.4569702,300.1626892,-0.4302071737717577,0.950804580528242,3.561192709060168e-16
20230726_CS_100CFU_LZMSC10P6_D7_70%_1,contaminated,Clostridium sporogenes,100,1.0,MSC10P6,20230726,,419,237.4502869,300.1557617,-0.4295085252270485,0.950987221939618,-4.239515129833533e-17
20230608_SA_10CFU_LZMSC6P2_D7_90%_1,contaminated,Staphylococcus aureus,10,1.0,MSC6P2,20230608,,419,237.45784,300.1561584,-0.4948685552797135,1.0314199340536194,1.144669085055054e-16
20230726_CS_10CFU_LZMSC1P6_D7_90%,contaminated,Clostridium sporogenes,10,1.0,MSC1P6,20230726,,419,237.4502869,300.1557617,-0.4267582196310265,0.92600689853564,-2.501313926601785e-16
20230519_EColi_100CFU_LZMSC9P6_D7_70%_1,contaminated,Escherichia coli,100,1.0,MSC9P6,20230519,,419,237.4542236,300.1599426,-0.4050717059734288,0.9017693644265712,-1.6958060519334134e-17
